,Stock Name,Price 6/27/2016,Price 6/28/2016,%Change
3598,"""IBM""",143.5,145.7,1.533101045
3599,"""IFF""",119.56,121.15,1.329876213
3600,"""IGT""",18.25,18,-1.369863014
3601,"""IP""",39.64,40.26,1.56407669
3602,"""IPG""",22.26,22.45,0.853548967
3603,"""INXN""",34.42,34.78,1.045903544
3604,"""IPI""",1.43,1.46,2.097902098
3605,"""IVC""",11.25,11.21,-0.355555556
3606,"""VBF""",18.68,18.67,-0.053533191
3607,"""VCV""",14.62,14.57,-0.341997264
3608,"""VTA""",10.84,10.88,0.36900369
3609,"""VLT""",13.47,13.62,1.113585746
3610,"""IVR""",13.25,13.44,1.433962264
3611,"""OIA""",8.12,8.14,0.246305419
3612,"""VMO""",14.71,14.75,0.271923861
3613,"""VKQ""",13.93,13.98,0.358937545
3614,"""VPV""",14.29,14.34,0.349895031
3615,"""IVZ""",23.16,23.99,3.583765112
3616,"""IQI""",13.72,13.77,0.364431487
3617,"""VVR""",4.09,4.1,0.244498778
3618,"""VTN""",16.22,16.2,-0.123304562
3619,"""VGM""",14.62,14.62,0
3620,"""IIM""",17.56,17.68,0.683371298
3621,"""IRET""",6.29,6.47,2.861685215
3622,"""NVTA""",7.65,7.66,0.130718954
3623,"""INVH""",0.22,0.22,0
3624,"""IO""",5.52,5.54,0.362318841
3625,"""IQV""",61.32,62.4,1.761252446
3626,"""IRM""",37.98,38.57,1.553449184
3627,"""IRS""",15.66,16.66,6.385696041
3628,"""ICL""",3.8,3.9,2.631578947
3629,"""ITCB""",11.89,12.36,3.952901598
3630,"""ITUB""",8.16,8.75,7.230392157
3631,"""ITT""",30.53,32.04,4.945954799
3632,"""IVH""",13.39,13.4,0.074682599
3633,"""JPM""",57.61,59.52,3.315396633
3634,"""JAX""",9.65,9.56,-0.932642487
3635,"""JCP""",8.43,8.69,3.084223013
3636,"""SJM""",146.75,146.98,0.156729131
3637,"""JBL""",17.33,17.58,1.442585113
3638,"""JEC""",47.65,47.86,0.440713536
3639,"""JAG""",0.44,0.42,-4.545454545
3640,"""JHX""",14.08,14.55,3.338068182
3641,"""JOF""",9.47,9.76,3.062302006
3642,"""JEF""",15.65,16.2,3.514376997
3643,"""JCAP""",13.53,14.3,5.691056911
3644,"""JKS""",19.11,19.67,2.93040293
3645,"""JMP""",5.46,5.41,-0.915750916
3646,"""JBT""",58.34,57.53,-1.388412753
3647,"""BTO""",23.05,23.88,3.600867679
3648,"""HEQ""",14.3,14.6,2.097902098
3649,"""JHS""",14.37,14.38,0.069589422
3650,"""JHI""",15.73,15.66,-0.445009536
3651,"""HPF""",22.17,22.56,1.759133965
3652,"""HPI""",22.648,22.95,1.333451077
3653,"""HPS""",19.458,19.7,1.243704389
3654,"""PDT""",16.24,16.72,2.955665025
3655,"""HTD""",24.21,24.68,1.941346551
3656,"""HTY""",9.91,10.18,2.724520686
3657,"""JNJ""",116.55,118.23,1.441441441
3658,"""JCI""",40.22,40.94,1.790154152
3659,"""JLL""",99.15,99.54,0.393343419
3660,"""JMEI""",4.17,4.17,0
3661,"""JNPR""",21.24,21.51,1.271186441
3662,"""JP""",8.04,8.01,-0.373134328
3663,"""JE""",5.95,6.02,1.176470588
3664,"""LRN""",11.18,11.61,3.846153846
3665,"""KAI""",49.56,50.04,0.968523002
3666,"""KAMN""",40.89,40.55,-0.831499144
3667,"""KSU""",84.53,86.66,2.51981545
3668,"""KAR""",38.9,39.77,2.236503856
3669,"""KMF""",13.36,14.01,4.865269461
3670,"""KYN""",18.85,19.78,4.933687003
3671,"""KB""",26.59,27.72,4.249717939
3672,"""KBH""",14.11,14.6,3.472714387
3673,"""KBR""",12.19,12.5,2.543068089
3674,"""K""",76.83,76.16,-0.872055187
3675,"""KEM""",2.57,2.71,5.447470817
3676,"""KMPR""",29.67,29.88,0.707785642
3677,"""KMT""",21.18,21.25,0.330500472
3678,"""KW""",17.52,17.65,0.742009132
3679,"""KEN""",10,10.2,2
3680,"""KDP""",95.85,94.73,-1.168492436
3681,"""KEG""",42,46,9.523809524
3682,"""KEY""",10.29,10.67,3.692905734
3683,"""KEYS""",28.49,28.93,1.544401544
3684,"""KRC""",62.57,64.22,2.637046508
3685,"""KMB""",130.75,133.52,2.118546845
3686,"""KIM""",29.99,30.57,1.933977993
3687,"""KMI""",17.4,17.71,1.781609195
3688,"""KFS""",5.15,5.2,0.970873786
3689,"""KGC""",5.15,4.96,-3.689320388
3690,"""KEX""",60.97,62.3,2.181400689
3691,"""KL""",2.911,2.91,-0.034352456
3692,"""KRG""",27.01,27.58,2.110329508
3693,"""KKR""",11.98,12.01,0.250417362
3694,"""KIO""",14.87,14.94,0.470746469
3695,"""KNX""",14.45,14.66,1.453287197
3696,"""KNL""",22.24,23.13,4.001798561
3697,"""KNOP""",17.48,18.05,3.260869565
3698,"""KN""",13.14,13.3,1.217656012
3699,"""KSS""",36.5,37.61,3.04109589
3700,"""PHG""",23.29,23.72,1.84628596
3701,"""KTB""",800,36.4,-95.45
3702,"""KOP""",27.1,29.14,7.527675277
3703,"""KEP""",24.82,25.45,2.538275584
3704,"""KF""",30.436,31.2,2.510185307
3705,"""KFY""",18.83,19.03,1.062134891
3706,"""KOS""",5.1,5.43,6.470588235
3707,"""KRA""",25.91,26.25,1.312234658
3708,"""KR""",36.62,36.05,-1.556526488
3709,"""KRO""",5.08,5.23,2.952755906
3710,"""KT""",13.61,13.77,1.175606172
3711,"""LB""",65.26,65.49,0.352436408
3712,"""SCX""",12,12.01,0.083333333
3713,"""LHX""",78.49,80.3,2.306026245
3714,"""LH""",125.53,126.47,0.748824982
3715,"""LADR""",11.35,11.65,2.643171806
3716,"""LCI""",22.82,23.75,4.07537248
3717,"""LPI""",9.94,10.32,3.822937626
3718,"""LVS""",41.82,42.49,1.602104256
3719,"""LTM""",5.86,6.38,8.873720137
3720,"""LGI""",12.38,12.59,1.69628433
3721,"""LAZ""",27,28.11,4.111111111
3722,"""LOR""",8.57,8.75,2.100350058
3723,"""LZB""",27.17,27.47,1.104158999
3724,"""LCII""",78.34,80.75,3.076333929
3725,"""LEAF""",5.1,5.26,3.137254902
3726,"""LEA""",97.71,100.79,3.152185037
3727,"""LEE""",1.87,1.86,-0.534759358
3728,"""LM""",27.77,28.06,1.044292402
3729,"""LMHA""",26.17,26.44,1.031715705
3730,"""LEG""",47.89,49.29,2.923366047
3731,"""JBK""",22.42,22.4,-0.089206066
3732,"""KTH""",33.5,34.06,1.671641791
3733,"""KTN""",32.81,32.74,-0.213349589
3734,"""KTP""",18.39,18.38,-0.054377379
3735,"""LDOS""",45.71,46.13,0.918836141
3736,"""LEJU""",4.15,4.23,1.927710843
3737,"""LC""",4.3,4.61,7.209302326
3738,"""LEN""",43.74,45.03,2.949245542
3739,"""LII""",137.03,138.31,0.934102021
3740,"""LXP""",9.75,9.67,-0.820512821
3741,"""LPL""",10.4,10.81,3.942307692
3742,"""USA""",4.8,4.86,1.25
3743,"""ASG""",3.96,3.99,0.757575758
3744,"""LPT""",37.79,38.37,1.534797565
3745,"""LSI""",103.9,105.8,1.828681424
3746,"""LITB""",3.19,3.37,5.642633229
3747,"""LNC""",35.5,36.77,3.577464789
3748,"""LIN""",107.01,108.48,1.373703392
3749,"""LNN""",67.62,66.76,-1.271813073
3750,"""LN""",0.18,0.16,-11.11111111
3751,"""LAD""",69.23,70.11,1.271125235
3752,"""LAC""",0.694,0.7,0.864553314
3753,"""LYV""",22.25,22.53,1.258426966
3754,"""RAMP""",20.57,20.7,0.631988333
3755,"""LYG""",2.78,3.07,10.43165468
3756,"""SCD""",12.64,12.8,1.265822785
3757,"""LMT""",239.29,240.91,0.6770028
3758,"""L""",38.34,39.03,1.799687011
3759,"""LPX""",15.92,16.21,1.82160804
3760,"""LOW""",76.32,78.03,2.240566038
3761,"""LXU""",9.94,10.95,10.16096579
3762,"""LTC""",50.32,50.81,0.973767886
3763,"""LUB""",4.76,4.86,2.100840336
3764,"""LL""",14.29,14.69,2.799160252
3765,"""LXFR""",11.57,11.95,3.284356093
3766,"""LDL""",37.31,37.18,-0.348432056
3767,"""WLH""",14.32,15.09,5.377094972
3768,"""LYB""",71.32,72.34,1.430173864
3769,"""MTB""",108.78,111.55,2.546423975
3770,"""MDC""",21,21.694,3.304761905
3771,"""MHO""",17.26,18.08,4.750869061
3772,"""MAC""",81.04,82.76,2.122408687
3773,"""CLI""",25.65,26.05,1.559454191
3774,"""MFD""",11.85,12.03,1.518987342
3775,"""MGU""",20.02,20.29,1.348651349
3776,"""MIC""",69.67,71.44,2.540548299
3777,"""BMA""",68.11,71.8,5.417706651
3778,"""M""",31.71,32.43,2.270577105
3779,"""MCN""",7.42,7.5,1.078167116
3780,"""MMP""",74.51,75.72,1.623943095
3781,"""MGA""",33.67,33.78,0.326700327
3782,"""MX""",5.15,5.28,2.524271845
3783,"""MGY""",0.032,10,31150
3784,"""MHLA""",24.92,25.01,0.361155698
3785,"""MHNC""",27.01,26.94,-0.259163273
3786,"""MAIN""",31.88,32.41,1.662484316
3787,"""MMD""",20.5,20.54,0.195121951
3788,"""MNK""",54.05,56.23,4.033302498
3789,"""MANU""",15.79,15.67,-0.759974668
3790,"""MTW""",5.15,5.1,-0.970873786
3791,"""MN""",9.6,9.28,-3.333333333
3792,"""MAN""",60.34,59.9,-0.729201193
3793,"""MFC""",12.59,13,3.25655282
3794,"""MRO""",13.66,14.78,8.199121523
3795,"""MPC""",32.93,35.7,8.411782569
3796,"""MMI""",24.21,24.5,1.197852127
3797,"""MCS""",19.75,19.77,0.101265823
3798,"""MPX""",8.11,8.1,-0.123304562
3799,"""HZO""",16.2,16.3,0.617283951
3800,"""MKL""",910.65,921.82,1.226596387
3801,"""VAC""",63.59,64.08,0.770561409
3802,"""MMC""",63.73,65.59,2.918562686
3803,"""MLM""",179.24,180.87,0.909395224
3804,"""MAS""",29.28,29.92,2.18579235
3805,"""DOOR""",61.63,63.8,3.521012494
3806,"""MTZ""",21.03,21.17,0.665715644
3807,"""MA""",89.07,90.42,1.515661839
3808,"""MTDR""",19.52,20.07,2.817622951
3809,"""MTRN""",23.38,23.53,0.641573995
3810,"""MATX""",31.48,32.14,2.09656925
3811,"""MLP""",6.73,6.614,-1.723625557
3812,"""MAXR""",64.69,64.69,0
3813,"""MMS""",50.97,51.02,0.09809692
3814,"""MXL""",17.03,17.51,2.81855549
3815,"""MEC""",4537.04,4351.8501,-4.081733906
3816,"""MBI""",6.41,6.53,1.872074883
3817,"""MKC""",101.65,102.02,0.363994097
3818,"""MDR""",4.41,4.73,7.256235828
3819,"""MCD""",116.3,118.5,1.891659501
3820,"""MUX""",3.67,3.62,-1.36239782
3821,"""MCK""",172.63,176.58,2.288130684
3822,"""MDU""",23.22,23.4,0.775193798
3823,"""MTL""",1.56,1.66,6.41025641
3824,"""MPW""",15.05,15.29,1.594684385
3825,"""MED""",31.48,31.81,1.048284625
3826,"""MCC""",6.39,6.55,2.503912363
3827,"""MCV""",24.87,24.7,-0.683554483
3828,"""MCX""",24.629,24.65,0.085265338
3829,"""MDLY""",5.56,5.62,1.079136691
3830,"""MD""",68.02,69.53,2.219935313
3831,"""MDT""",82.38,84.14,2.136440884
3832,"""MRK""",55.31,55.58,0.488157657
3833,"""MCY""",49.93,50.27,0.680953335
3834,"""MDP""",49.35,50,1.317122594
3835,"""MTH""",35.05,35.74,1.968616262
3836,"""MTOR""",7.13,6.44,-9.677419355
3837,"""PIY""",27.41,27.747,1.229478293
3838,"""MTR""",10,10.965,9.65
3839,"""MSB""",9.97,10.21,2.407221665
3840,"""MEI""",30.64,32.14,4.895561358
3841,"""MET""",36.53,37.7,3.202846975
3842,"""MTD""",348.52,357.5,2.576609664
3843,"""MXE""",10.12,10.42,2.964426877
3844,"""MXF""",15.22,15.59,2.431011827
3845,"""MFA""",6.89,7.13,3.483309144
3846,"""MFO""",25.873,25.88,0.027055231
3847,"""MCR""",8.33,8.42,1.080432173
3848,"""MGF""",5.37,5.4,0.558659218
3849,"""MIN""",4.58,4.59,0.218340611
3850,"""MMT""",5.95,6.01,1.008403361
3851,"""MFM""",7.46,7.47,0.134048257
3852,"""MFV""",5.46,5.48,0.366300366
3853,"""MTG""",5.44,5.75,5.698529412
3854,"""MGP""",24.68,25.14,1.863857374
3855,"""MGM""",21.54,22.09,2.553389044
3856,"""MAA""",102.91,104.65,1.690797784
3857,"""MCRN""",14,14.07,0.5
3858,"""MLR""",20.03,20.21,0.898652022
3859,"""HIE""",11.36,11.62,2.288732394
3860,"""MTX""",52.87,52.53,-0.643086817
3861,"""MG""",23.19,23.01,-0.776196636
3862,"""MUFG""",4.39,4.44,1.138952164
3863,"""MIXT""",4.52,4.52,0
3864,"""MFG""",2.88,2.91,1.041666667
3865,"""MBT""",7.79,8.29,6.418485237
3866,"""MODN""",12.78,12.89,0.860719875
3867,"""MOD""",8.63,8.5,-1.506373117
3868,"""MC""",22.47,22.02,-2.002670227
3869,"""MHK""",177.96,184.42,3.63002922
3870,"""MOH""",49.02,49.74,1.46878825
3871,"""TAP""",96.18,96.64,0.478269911
3872,"""MNR""",12.96,13,0.308641975
3873,"""MR""",59.55,61.65,3.526448363
3874,"""MCO""",87.88,89.1,1.388256714
3875,"""MS""",23.61,24.61,4.235493435
3876,"""CAF""",17,17.56,3.294117647
3877,"""MSD""",9.14,9.14,0
3878,"""EDD""",7.49,7.53,0.534045394
3879,"""IIF""",25.94,25.95,0.038550501
3880,"""MOS""",24.69,25.26,2.308626974
3881,"""MSI""",63.08,63.69,0.967025999
3882,"""MOV""",20.15,20.81,3.275434243
3883,"""MPLX""",31.42,32.62,3.819223425
3884,"""MRC""",13.09,13.22,0.993124523
3885,"""HJV""",16.42,16.56,0.852618758
3886,"""MSA""",49.07,49.89,1.671082128
3887,"""MSM""",69.38,69.25,-0.187373883
3888,"""MSCI""",71.86,73.81,2.713609797
3889,"""MSGN""",15.25,15.31,0.393442623
3890,"""MLI""",30.52,30.48,-0.131061599
3891,"""MWA""",10.63,10.76,1.222953904
3892,"""MVF""",10.98,11.02,0.364298725
3893,"""MZA""",17.751,17.29,-2.597036787
3894,"""MUR""",28.19,30.08,6.704505144
3895,"""MUSA""",71.74,72.65,1.268469473
3896,"""MVO""",5.63,6.12,8.703374778
3897,"""MVC""",7.99,8.06,0.876095119
3898,"""MYE""",13.43,13.36,-0.521221147
3899,"""NBR""",9.25,9.53,3.027027027
3900,"""NC""",55.94,55.25,-1.233464426
3901,"""NTP""",5.37,5.43,1.117318436
3902,"""NBHC""",19.48,19.74,1.334702259
3903,"""NFG""",55.31,54.44,-1.57295245
3904,"""NGG""",67.65,69.84,3.237250554
3905,"""NHI""",73.88,73.75,-0.175961018
3906,"""NOV""",31.61,31.99,1.202151218
3907,"""NPK""",88.02,88.47,0.511247444
3908,"""NNN""",49.13,50.28,2.340728679
3909,"""SID""",2.14,2.29,7.009345794
3910,"""NSA""",21.87,21.57,-1.371742112
3911,"""NGS""",22.37,22.41,0.178810907
3912,"""NGVC""",12.84,12.97,1.012461059
3913,"""NRP""",14.34,14.93,4.114365411
3914,"""NTZ""",1.46,1.47,0.684931507
3915,"""NLS""",16.9,17.13,1.360946746
3916,"""NVGS""",10.63,11.42,7.431796802
3917,"""NNA""",1.52,1.54,1.315789474
3918,"""NM""",0.7,0.79,12.85714286
3919,"""NMM""",1.17,1.26,7.692307692
3920,"""NAV""",10.87,10.83,-0.367985281
3921,"""NCR""",25.36,25.86,1.971608833
3922,"""NP""",69.02,68.24,-1.130107215
3923,"""NNI""",32.31,32.3,-0.03095017
3924,"""NPTN""",8.77,9.13,4.104903079
3925,"""NVRO""",67.98,69.87,2.780229479
3926,"""HYB""",8.39,8.52,1.549463647
3927,"""NFC""",17000,17000,0
3928,"""GF""",12.58,12.65,0.556438792
3929,"""NWHM""",8.74,9.23,5.606407323
3930,"""IRL""",11.05,11.16,0.995475113
3931,"""NEWM""",16.95,17.1,0.884955752
3932,"""NMFC""",12.51,12.7,1.518784972
3933,"""EDU""",40.94,40.95,0.024425989
3934,"""NEWR""",27.47,28.49,3.713141609
3935,"""NRZ""",12.77,13.27,3.915426782
3936,"""SNR""",10.21,10.51,2.938295788
3937,"""NYCB""",14.4,14.65,1.736111111
3938,"""NYT""",11.54,11.66,1.039861352
3939,"""NJR""",37.5,37.29,-0.56
3940,"""NEU""",387.41,388.53,0.289099404
3941,"""NEM""",37.69,37.17,-1.379676307
3942,"""NR""",5.34,5.43,1.685393258
3943,"""NXRT""",17.67,18.07,2.263723826
3944,"""NHF""",20.51,20.81,1.462701121
3945,"""NEP""",28.81,29.28,1.631377994
3946,"""NEE""",127.88,128.46,0.453550203
3947,"""NEX""",3.846,3.897,1.326053042
3948,"""NGL""",17.81,19.54,9.71364402
3949,"""NLSN""",50.17,51.03,1.714171816
3950,"""NKE""",51.89,53.09,2.312584313
3951,"""NI""",25.4,25.59,0.748031496
3952,"""NL""",2.7,2.65,-1.851851852
3953,"""NOAH""",22.99,23.1,0.4784689
3954,"""NE""",8.03,8.15,1.494396015
3955,"""NBL""",33.99,35.07,3.177405119
3956,"""NOK""",5.08,5.36,5.511811024
3957,"""NOMD""",8.07,8.01,-0.743494424
3958,"""NMR""",3.42,3.44,0.584795322
3959,"""OSB""",19.14,18.98,-0.835945664
3960,"""NAT""",13.78,14.06,2.031930334
3961,"""JWN""",36.2,37.11,2.513812155
3962,"""NSC""",79.68,82.23,3.200301205
3963,"""NOA""",2.86,2.9,1.398601399
3964,"""NRT""",9.22,9.19,-0.32537961
3965,"""NOC""",214.15,216.13,0.924585571
3966,"""NWN""",62.66,62.3,-0.574529205
3967,"""NWE""",61.98,61.93,-0.080671184
3968,"""NCLH""",38.21,38.44,0.601936666
3969,"""NVS""",77.24,79.59,3.042465044
3970,"""NVO""",50.91,52.23,2.592810843
3971,"""DNOW""",16.8,16.58,-1.30952381
3972,"""NRG""",13.32,14.19,6.531531532
3973,"""NUS""",42.98,43.2,0.511865984
3974,"""NUE""",46.31,47.33,2.202548046
3975,"""NS""",47,47.93,1.978723404
3976,"""NSS""",25.1,25.18,0.3187251
3977,"""NTR""",5.802,5.904,1.758014478
3978,"""JMLP""",8.619,8.95,3.840352709
3979,"""NVG""",16.26,16.31,0.307503075
3980,"""NUV""",10.67,10.79,1.124648547
3981,"""NUW""",18.84,18.68,-0.8492569
3982,"""NEA""",14.85,14.95,0.673400673
3983,"""NAZ""",16.67,16.8,0.779844031
3984,"""NKX""",16.91,16.99,0.473092844
3985,"""NCB""",17.71,17.79,0.451722191
3986,"""NCA""",11.19,11.19,0
3987,"""NAC""",16.89,16.92,0.177619893
3988,"""NTC""",13.95,13.95,0
3989,"""JCE""",13.22,13.525,2.307110439
3990,"""JQC""",7.8,7.96,2.051282051
3991,"""JDD""",11.38,11.55,1.493848858
3992,"""DIAX""",13.91,14.22,2.228612509
3993,"""JMF""",11.62,12.44,7.056798623
3994,"""NEV""",16.45,16.36,-0.547112462
3995,"""JFR""",10.12,10.21,0.889328063
3996,"""JRO""",10.1,10.2,0.99009901
3997,"""NKG""",14.46,14.51,0.345781466
3998,"""JGH""",14.19,14.26,0.493305144
3999,"""JHY""",10.5,10.41,-0.857142857
4000,"""JHD""",10.05,10.1,0.497512438
4001,"""NXC""",17.13,17.15,0.116754232
4002,"""NXN""",14.67,14.74,0.477164281
4003,"""NID""",14.12,14.2,0.566572238
4004,"""NMY""",13.96,14.12,1.146131805
4005,"""NMT""",15.88,15.95,0.440806045
4006,"""NUM""",15.18,15.28,0.658761528
4007,"""NMS""",16.99,16.86,-0.765155974
4008,"""NOM""",16.15,16.75,3.715170279
4009,"""JLS""",22.95,23.07,0.522875817
4010,"""JMM""",7.39,7.44,0.676589986
4011,"""NHA""",10,10.07,0.7
4012,"""NZF""",15.78,15.81,0.190114068
4013,"""NMZ""",14.8,14.85,0.337837838
4014,"""NMI""",12.92,12.96,0.309597523
4015,"""NJV""",15.73,15.8,0.445009536
4016,"""NXJ""",15.38,15.36,-0.130039012
4017,"""NRK""",14.26,14.25,-0.070126227
4018,"""NYV""",16.24,16.29,0.307881773
4019,"""NNY""",10.37,10.4,0.289296046
4020,"""NAN""",15.47,15.63,1.034259858
4021,"""NNC""",14.74,14.76,0.13568521
4022,"""NUO""",16.68,16.68,0
4023,"""NPN""",16.44,16.62,1.094890511
4024,"""NQP""",15.25,15.34,0.590163934
4025,"""JPC""",10.04,10.22,1.792828685
4026,"""JPS""",9.22,9.32,1.084598698
4027,"""JPT""",0.002,0.002,0
4028,"""JPI""",23.53,23.87,1.444963876
4029,"""NAD""",15.57,15.58,0.064226076
4030,"""JRI""",15.95,16.32,2.319749216
4031,"""JRS""",11.29,11.61,2.834366696
4032,"""BXMX""",12.53,12.59,0.478850758
4033,"""SPXX""",13.01,13.23,1.691006918
4034,"""NIM""",10.75,10.84,0.837209302
4035,"""NXP""",15.383,15.49,0.695573035
4036,"""NXQ""",14.78,14.88,0.676589986
4037,"""NXR""",15.54,15.7,1.02960103
4038,"""NSL""",5.94,5.97,0.505050505
4039,"""JSD""",15.46,15.43,-0.194049159
4040,"""NBB""",22.67,22.47,-0.882223202
4041,"""JTD""",13.58,13.78,1.47275405
4042,"""JTA""",10.88,10.93,0.459558824
4043,"""NTX""",15.54,15.6,0.386100386
4044,"""NPV""",14.82,14.8,-0.134952767
4045,"""NIQ""",13.76,13.79,0.218023256
4046,"""JMT""",22.02,22.12,0.454132607
4047,"""NVR""",1675.07,1684,0.533112049
4048,"""OAC""",0.057,0.054,-5.263157895
4049,"""OAS""",8.81,9.18,4.199772985
4050,"""OBE""",1.32,1.36,3.03030303
4051,"""OXY""",73.12,73.97,1.162472648
4052,"""OII""",28.65,28.62,-0.104712042
4053,"""OCN""",1.58,1.61,1.898734177
4054,"""OFG""",7.67,7.93,3.389830508
4055,"""OGE""",31.07,31.55,1.544898616
4056,"""OIS""",30.19,31.26,3.54421994
4057,"""ODC""",34.65,34.56,-0.25974026
4058,"""ORI""",18.1,18.46,1.988950276
4059,"""OLN""",21.56,23.06,6.957328386
4060,"""OHI""",32.89,33.77,2.675585284
4061,"""OMC""",77.57,78.83,1.624339306
4062,"""OMN""",6.14,5.95,-3.094462541
4063,"""ONDK""",4.71,4.93,4.670912951
4064,"""OGS""",63.05,63.7,1.030927835
4065,"""OLP""",23.41,23.72,1.324220419
4066,"""OMF""",21.2,21.79,2.783018868
4067,"""OKE""",44.62,45.89,2.846257284
4068,"""OOMA""",7.76,7.99,2.963917526
4069,"""OPY""",15.15,15.01,-0.924092409
4070,"""ORCL""",38.48,39.13,1.689189189
4071,"""ORAN""",15.1,15.61,3.377483444
4072,"""ORC""",10.14,10.29,1.479289941
4073,"""OEC""",14.57,14.79,1.509951956
4074,"""ORN""",5,4.95,-1
4075,"""IX""",62.19,62.15,-0.064319022
4076,"""ORA""",41.35,42.46,2.684401451
4077,"""OSK""",44.26,45.94,3.795752372
4078,"""OR""",12.86,12.69,-1.32192846
4079,"""OUT""",22.71,23.34,2.774108322
4080,"""OSG""",10.64,11,3.383458647
4081,"""OMI""",36.25,36.42,0.468965517
4082,"""OC""",48.62,49.2,1.192924722
4083,"""OI""",16.33,17.18,5.205143907
4084,"""OXM""",53.67,54.15,0.894354388
4085,"""ROYT""",1.95,2.07,6.153846154
4086,"""PACD""",7.01,7.23,3.138373752
4087,"""PCG""",63.17,62.4,-1.218933038
4088,"""PKG""",62.89,63.67,1.240260773
4089,"""PANW""",116.76,118.42,1.421719767
4090,"""PAM""",25.86,26.84,3.789636504
4091,"""PHX""",15.79,16.08,1.836605446
4092,"""PARR""",15.03,15.03,0
4093,"""PAR""",4.59,4.59,0
4094,"""PGRE""",15.33,15.42,0.587084149
4095,"""PKE""",15.35,14.95,-2.605863192
4096,"""PH""",100.53,102.4,1.860141251
4097,"""PE""",24.57,25.73,4.721204721
4098,"""PSN""",0.27,0.142,-47.40740741
4099,"""PRTY""",12.73,13.23,3.927729772
4100,"""PAYC""",39.32,40.39,2.721261445
4101,"""PBF""",22.2,23.29,4.90990991
4102,"""PBFX""",21.42,22.43,4.715219421
4103,"""PSO""",11.89,12.24,2.943650126
4104,"""PEB""",24.41,24.84,1.761573126
4105,"""PBA""",28.77,29.62,2.954466458
4106,"""PEI""",20.4,20.95,2.696078431
4107,"""PFSI""",12.25,12.46,1.714285714
4108,"""PMT""",15.54,15.88,2.187902188
4109,"""PAG""",31.72,31.81,0.283732661
4110,"""PNR""",37.797,37.905,0.285736963
4111,"""PEN""",56.68,56.36,-0.564573042
4112,"""PFGC""",26.05,26.15,0.383877159
4113,"""PKI""",50.44,50.86,0.832672482
4114,"""PBT""",7.09,7.27,2.538787024
4115,"""PVL""",3.5,3.64,4
4116,"""PRT""",3.08,3.16,2.597402597
4117,"""PRGO""",87.75,87.27,-0.547008547
4118,"""PTR""",63.92,65.87,3.05068836
4119,"""PBR""",6.32,6.78,7.278481013
4120,"""PFE""",33.8,34.44,1.893491124
4121,"""GHY""",14.85,14.89,0.269360269
4122,"""ISD""",15.5,15.65,0.967741935
4123,"""PGTI""",9.51,9.67,1.682439537
4124,"""PM""",98.2,98.54,0.346232179
4125,"""PSX""",76.9,78.75,2.405721717
4126,"""PSXP""",51.7,53.45,3.384912959
4127,"""FENG""",3.57,3.61,1.120448179
4128,"""DOC""",20.92,21.24,1.529636711
4129,"""PDM""",20.59,21.02,2.088392424
4130,"""PIR""",5.34,5.23,-2.059925094
4131,"""PCQ""",16.77,16.89,0.715563506
4132,"""PCK""",11.05,11.16,0.995475113
4133,"""PZC""",12.14,12.2,0.494233937
4134,"""PCM""",9.52,9.62,1.050420168
4135,"""PTY""",13.89,14.02,0.935925126
4136,"""PCN""",15,15.17,1.133333333
4137,"""PCI""",18.66,18.93,1.446945338
4138,"""PDI""",27.07,27.32,0.923531585
4139,"""PGP""",19.1,19.33,1.204188482
4140,"""PHK""",9.38,9.65,2.878464819
4141,"""PKO""",22.61,22.79,0.796107917
4142,"""PFL""",10.12,10.17,0.494071146
4143,"""PFN""",9.05,9.15,1.104972376
4144,"""PMF""",17.12,17.05,-0.408878505
4145,"""PML""",13.98,13.99,0.071530758
4146,"""PMX""",12.9,12.89,-0.07751938
4147,"""PNF""",14,14.09,0.642857143
4148,"""PNI""",14.26,14.322,0.434782609
4149,"""PYN""",11.52,11.62,0.868055556
4150,"""RCS""",9.52,9.78,2.731092437
4151,"""PNW""",79.13,79.05,-0.101099457
4152,"""PHD""",11.17,11.17,0
4153,"""PHT""",9.78,9.91,1.329243354
4154,"""MAV""",14.09,13.98,-0.780695529
4155,"""MHI""",14.28,14.27,-0.070028011
4156,"""PXD""",146.61,149.71,2.114453312
4157,"""PJC""",36.23,35.92,-0.855644494
4158,"""PBI""",16.38,17.01,3.846153846
4159,"""PVT""",11727.2998,11727.2998,0
4160,"""PIC""",1957.36,1982.03,1.260371112
4161,"""PJT""",22.06,22.23,0.770625567
4162,"""PAA""",25.08,26.18,4.385964912
4163,"""PAGP""",9.76,10.35,6.045081967
4164,"""PLNT""",18.5,18.37,-0.702702703
4165,"""PLT""",41.35,42.08,1.76541717
4166,"""PHI""",42.62,44.46,4.317221962
4167,"""PNC""",77.88,78.97,1.399589111
4168,"""PNM""",34.18,34.22,0.117027501
4169,"""PII""",78.21,80.19,2.53164557
4170,"""POL""",33.24,33.58,1.022864019
4171,"""POR""",42.95,42.99,0.093131548
4172,"""PKX""",41.06,42.87,4.408183147
4173,"""POST""",78.58,80.32,2.214303894
4174,"""PPG""",98.69,100.56,1.89482217
4175,"""PPX""",26.89,26.9,0.037188546
4176,"""PPL""",36.57,36.66,0.246103363
4177,"""PYS""",25.87,25.8,-0.270583688
4178,"""PYT""",19.8,19.8,0
4179,"""PDS""",4.81,5.04,4.781704782
